,cumsumduration,cumsumwinner,cumsum_hitsTotal,cumsum_hitsSuccessful,cumsum_takedownTotal,cumsum_takedownSuccessful,cumsum_submissionAttempts,cumsum_takeovers,cumsum_accentedHitsTotal,cumsum_accentedHitsSuccessful,cumsum_knockdowns,cumsum_protectionPassage,cumsum_hitsHeadTotal,cumsum_hitsHeadSuccessful,cumsum_hitsBodyTotal,cumsum_hitsBodySuccessful,cumsum_hitsLegsTotal,cumsum_hitsLegsSuccessful,cumsum_accentedHitsPositionDistanceTotal,cumsum_accentedHitsPositionDistanceSuccessful,cumsum_accentedHitsPositionClinchTotal,cumsum_accentedHitsPositionClinchSuccessful,cumsum_accentedHitsPositionParterTotal,cumsum_accentedHitsPositionParterSuccessful,cumsumwinMethods_[DEC],cumsumwinMethods_[DQ],cumsumwinMethods_[KO],cumsumwinMethods_[SUB],eventDate.date,fighterId,duration,winner,fighter_nbr,count_of_fights,fighterName
4734,1200.0,2,243.0,129.0,9.0,2.0,0.0,0.0,176.0,64.0,0.0,2.0,161.0,54.0,9.0,5.0,6.0,5.0,160.0,56.0,12.0,4.0,4.0,4.0,4,0,0,0,2016-08-20 00:00:00,216,274.0,False,1,4,Randa Markos
4983,1474.0,2,294.0,167.0,10.0,3.0,0.0,1.0,193.0,68.0,0.0,3.0,177.0,58.0,10.0,5.0,6.0,5.0,176.0,59.0,13.0,5.0,4.0,4.0,4,0,0,1,2017-02-19 00:00:00,216,300.0,True,1,5,Randa Markos
5188,1774.0,3,331.0,179.0,10.0,3.0,0.0,1.0,229.0,80.0,0.0,3.0,212.0,69.0,11.0,6.0,6.0,5.0,211.0,71.0,14.0,5.0,4.0,4.0,5,0,0,1,2017-08-05 00:00:00,216,300.0,False,1,6,Randa Markos
5408,2074.0,3,377.0,200.0,15.0,4.0,0.0,1.0,268.0,95.0,0.0,3.0,249.0,83.0,13.0,7.0,6.0,5.0,242.0,81.0,20.0,8.0,6.0,6.0,6,0,0,1,2018-01-28 04:00:00,216,300.0,True,1,7,Randa Markos
5651,2374.0,4,439.0,244.0,17.0,5.0,0.0,1.0,289.0,109.0,0.0,6.0,256.0,86.0,16.0,9.0,17.0,14.0,247.0,83.0,33.0,19.0,9.0,7.0,7,0,0,1,2018-07-29 03:00:00,216,300.0,False,1,8,Randa Markos
5958,2674.0,4,461.0,253.0,24.0,5.0,0.0,1.0,310.0,117.0,0.0,6.0,277.0,94.0,16.0,9.0,17.0,14.0,268.0,91.0,33.0,19.0,9.0,7.0,8,0,0,1,2019-03-23 00:00:00,216,264.0,True,1,9,Randa Markos
6102,2938.0,5,494.0,273.0,25.0,6.0,1.0,1.0,336.0,130.0,0.0,8.0,298.0,103.0,20.0,13.0,18.0,14.0,281.0,91.0,38.0,24.0,17.0,15.0,8,0,0,2,2019-07-06 00:00:00,216,300.0,False,1,10,Randa Markos
6277,3238.0,5,534.0,281.0,25.0,6.0,1.0,1.0,376.0,138.0,0.0,8.0,335.0,109.0,21.0,14.0,20.0,15.0,317.0,97.0,42.0,26.0,17.0,15.0,9,0,0,2,2019-10-26 00:00:00,216,300.0,True,2,11,Randa Markos
6664,3538.0,6,545.0,290.0,26.0,6.0,1.0,1.0,386.0,146.0,0.0,9.0,341.0,113.0,23.0,16.0,22.0,17.0,324.0,102.0,45.0,29.0,17.0,15.0,10,0,0,2,2020-09-19 00:00:00,216,224.0,False,1,12,Randa Markos
3533,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2014-02-01 00:00:00,217,300.0,False,1,0,Anthony Rocco Martin
3798,300.0,0,16.0,9.0,3.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,7.0,0.0,3.0,3.0,4.0,4.0,8.0,3.0,6.0,4.0,0.0,0.0,1,0,0,0,2014-08-23 00:00:00,217,218.0,False,1,1,Anthony Rocco Martin
3894,518.0,0,30.0,16.0,6.0,0.0,0.0,0.0,28.0,14.0,0.0,0.0,17.0,4.0,5.0,4.0,6.0,6.0,20.0,9.0,8.0,5.0,0.0,0.0,1,0,0,1,2014-10-25 00:00:00,217,256.0,True,1,2,Anthony Rocco Martin
4075,774.0,1,42.0,18.0,7.0,1.0,3.0,0.0,39.0,15.0,0.0,2.0,28.0,5.0,5.0,4.0,6.0,6.0,31.0,10.0,8.0,5.0,0.0,0.0,1,0,0,2,2015-03-21 00:00:00,217,149.0,False,1,3,Anthony Rocco Martin
4486,923.0,1,53.0,23.0,8.0,1.0,3.0,0.0,50.0,20.0,0.0,2.0,37.0,8.0,5.0,4.0,8.0,8.0,42.0,15.0,8.0,5.0,0.0,0.0,1,0,0,3,2016-01-31 00:00:00,217,182.0,True,1,4,Anthony Rocco Martin
4940,1105.0,2,85.0,38.0,9.0,2.0,4.0,0.0,79.0,33.0,0.0,4.0,64.0,19.0,6.0,5.0,9.0,9.0,70.0,27.0,9.0,6.0,0.0,0.0,1,0,0,4,2017-01-15 00:00:00,217,300.0,True,1,5,Anthony Rocco Martin
5126,1405.0,3,124.0,64.0,11.0,2.0,4.0,0.0,89.0,38.0,0.0,4.0,70.0,20.0,9.0,8.0,10.0,10.0,73.0,28.0,16.0,10.0,0.0,0.0,2,0,0,4,2017-06-25 00:00:00,217,300.0,True,1,6,Anthony Rocco Martin
5230,1705.0,4,209.0,99.0,12.0,3.0,5.0,0.0,174.0,73.0,0.0,4.0,151.0,51.0,10.0,9.0,13.0,13.0,155.0,60.0,17.0,11.0,2.0,2.0,3,0,0,4,2017-09-16 00:00:00,217,300.0,False,1,7,Anthony Rocco Martin
5515,2005.0,4,262.0,135.0,12.0,3.0,6.0,1.0,184.0,77.0,0.0,6.0,161.0,55.0,10.0,9.0,13.0,13.0,163.0,62.0,17.0,11.0,4.0,4.0,4,0,0,4,2018-04-21 00:00:00,217,300.0,True,1,8,Anthony Rocco Martin
5726,2305.0,5,310.0,157.0,12.0,3.0,7.0,2.0,231.0,98.0,0.0,7.0,206.0,74.0,12.0,11.0,13.0,13.0,203.0,78.0,21.0,13.0,7.0,7.0,5,0,0,4,2018-10-06 00:00:00,217,60.0,True,2,9,Anthony Rocco Martin
5804,2365.0,6,323.0,167.0,12.0,3.0,7.0,2.0,243.0,107.0,0.0,8.0,218.0,83.0,12.0,11.0,13.0,13.0,209.0,82.0,21.0,13.0,13.0,12.0,5,0,1,4,2018-12-01 00:00:00,217,79.0,True,1,10,Anthony Rocco Martin
5933,2444.0,7,332.0,171.0,12.0,3.0,8.0,2.0,252.0,111.0,0.0,9.0,224.0,84.0,13.0,12.0,15.0,15.0,217.0,85.0,21.0,13.0,14.0,13.0,5,0,1,5,2019-03-09 00:00:00,217,300.0,True,1,11,Anthony Rocco Martin
6086,2744.0,8,386.0,190.0,12.0,3.0,8.0,2.0,304.0,128.0,0.0,9.0,269.0,96.0,14.0,13.0,21.0,19.0,267.0,100.0,23.0,15.0,14.0,13.0,6,0,1,5,2019-06-30 04:00:00,217,300.0,False,1,12,Anthony Rocco Martin
6301,3044.0,8,454.0,210.0,12.0,3.0,8.0,2.0,368.0,144.0,0.0,10.0,322.0,104.0,24.0,20.0,22.0,20.0,323.0,111.0,23.0,15.0,22.0,18.0,7,0,1,5,2019-11-09 00:00:00,217,300.0,True,1,13,Anthony Rocco Martin
6500,3344.0,9,497.0,231.0,12.0,3.0,9.0,2.0,405.0,159.0,0.0,10.0,351.0,111.0,24.0,20.0,30.0,28.0,360.0,126.0,23.0,15.0,22.0,18.0,8,0,1,5,2020-06-06 00:00:00,217,300.0,False,1,14,Anthony Rocco Martin
4853,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2016-11-20 05:00:00,218,220.0,True,1,0,Jack Marshman
4985,220.0,1,74.0,32.0,0.0,0.0,0.0,0.0,74.0,32.0,0.0,0.0,62.0,26.0,7.0,4.0,5.0,2.0,67.0,28.0,0.0,0.0,7.0,4.0,0,0,1,0,2017-02-19 00:00:00,218,141.0,False,1,1,Jack Marshman
5154,361.0,1,84.0,33.0,0.0,0.0,0.0,0.0,84.0,33.0,0.0,0.0,71.0,27.0,8.0,4.0,5.0,2.0,77.0,29.0,0.0,0.0,7.0,4.0,0,0,2,0,2017-07-16 00:00:00,218,300.0,True,1,2,Jack Marshman
5267,661.0,2,154.0,62.0,0.0,0.0,0.0,0.0,153.0,61.0,0.0,0.0,128.0,49.0,17.0,7.0,8.0,5.0,145.0,57.0,1.0,0.0,7.0,4.0,1,0,2,0,2017-10-28 00:00:00,218,270.0,False,1,3,Jack Marshman
5743,931.0,2,172.0,66.0,0.0,0.0,0.0,0.0,168.0,62.0,0.0,0.0,141.0,49.0,18.0,8.0,9.0,5.0,160.0,58.0,1.0,0.0,7.0,4.0,1,0,2,1,2018-11-03 00:00:00,218,300.0,False,1,4,Jack Marshman
5941,1231.0,2,192.0,70.0,0.0,0.0,0.0,0.0,183.0,62.0,0.0,0.0,154.0,49.0,18.0,8.0,11.0,5.0,175.0,58.0,1.0,0.0,7.0,4.0,2,0,2,1,2019-03-16 00:00:00,218,300.0,True,1,5,Jack Marshman
6103,1531.0,3,260.0,81.0,0.0,0.0,0.0,0.0,251.0,73.0,0.0,0.0,218.0,56.0,21.0,11.0,12.0,6.0,243.0,69.0,1.0,0.0,7.0,4.0,3,0,2,1,2019-07-06 00:00:00,218,72.0,False,1,6,Jack Marshman
6728,1603.0,3,267.0,81.0,0.0,0.0,0.0,0.0,258.0,73.0,0.0,0.0,225.0,56.0,21.0,11.0,12.0,6.0,250.0,69.0,1.0,0.0,7.0,4.0,3,0,2,2,2020-10-31 00:00:00,218,300.0,False,1,7,Jack Marshman
4158,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2015-05-23 00:00:00,219,158.0,True,1,0,Islam Makhachev
4338,158.0,1,28.0,18.0,1.0,1.0,1.0,0.0,17.0,11.0,0.0,1.0,16.0,10.0,1.0,1.0,0.0,0.0,9.0,5.0,2.0,1.0,6.0,5.0,0,0,0,1,2015-10-03 00:00:00,219,106.0,False,1,1,Islam Makhachev
4772,264.0,1,43.0,22.0,1.0,1.0,1.0,0.0,32.0,15.0,0.0,1.0,29.0,12.0,3.0,3.0,0.0,0.0,24.0,9.0,2.0,1.0,6.0,5.0,0,0,1,1,2016-09-17 00:00:00,219,300.0,True,1,2,Islam Makhachev
4974,564.0,2,108.0,60.0,3.0,3.0,1.0,0.0,38.0,18.0,0.0,2.0,34.0,14.0,4.0,4.0,0.0,0.0,29.0,11.0,2.0,1.0,7.0,6.0,1,0,1,1,2017-02-11 00:00:00,219,300.0,True,2,3,Islam Makhachev
5400,864.0,3,156.0,101.0,5.0,5.0,1.0,0.0,63.0,41.0,0.0,7.0,56.0,34.0,7.0,7.0,0.0,0.0,34.0,15.0,2.0,1.0,27.0,25.0,2,0,1,1,2018-01-20 00:00:00,219,57.0,True,1,4,Islam Makhachev
5647,921.0,4,162.0,104.0,5.0,5.0,1.0,0.0,69.0,44.0,0.0,7.0,61.0,36.0,8.0,8.0,0.0,0.0,38.0,17.0,2.0,1.0,29.0,26.0,2,0,2,1,2018-07-29 03:00:00,219,283.0,True,2,5,Islam Makhachev
5987,1204.0,5,188.0,118.0,6.0,6.0,2.0,0.0,87.0,51.0,0.0,9.0,78.0,42.0,9.0,9.0,0.0,0.0,47.0,18.0,2.0,1.0,38.0,32.0,2,0,2,2,2019-04-20 00:00:00,219,300.0,True,1,6,Islam Makhachev
6195,1504.0,6,203.0,133.0,8.0,8.0,2.0,0.0,91.0,55.0,0.0,9.0,80.0,44.0,11.0,11.0,0.0,0.0,50.0,21.0,3.0,2.0,38.0,32.0,3,0,2,2,2019-09-07 00:00:00,219,300.0,True,1,7,Islam Makhachev
6742,1804.0,7,,,,,,,,,,,,,,,,,,,,,,,4,0,2,2,2020-11-14 00:00:00,219,300.0,False,1,8,Islam Makhachev
1282,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2007-09-19 00:00:00,220,9.0,True,1,0,Gray Maynard
1372,9.0,1,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0,0,1,0,2008-01-23 00:00:00,220,300.0,True,1,1,Gray Maynard
1432,309.0,2,31.0,19.0,1.0,1.0,0.0,1.0,17.0,8.0,0.0,6.0,17.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,14.0,7.0,1,0,1,0,2008-04-02 00:00:00,220,300.0,True,1,2,Gray Maynard
1633,609.0,3,50.0,28.0,7.0,6.0,0.0,1.0,31.0,12.0,0.0,8.0,29.0,11.0,2.0,1.0,0.0,0.0,14.0,3.0,0.0,0.0,17.0,9.0,2,0,1,0,2008-10-25 00:00:00,220,300.0,True,1,3,Gray Maynard
1767,909.0,4,78.0,53.0,9.0,8.0,1.0,1.0,36.0,16.0,0.0,12.0,33.0,14.0,3.0,2.0,0.0,0.0,16.0,4.0,0.0,0.0,20.0,12.0,3,0,1,0,2009-03-07 00:00:00,220,300.0,True,1,4,Gray Maynard
1915,1209.0,5,113.0,70.0,10.0,9.0,1.0,1.0,65.0,27.0,0.0,12.0,60.0,23.0,5.0,4.0,0.0,0.0,36.0,10.0,1.0,1.0,28.0,16.0,4,0,1,0,2009-09-16 00:00:00,220,300.0,True,1,5,Gray Maynard
2049,1509.0,6,143.0,92.0,15.0,12.0,2.0,1.0,76.0,31.0,0.0,13.0,70.0,26.0,6.0,5.0,0.0,0.0,45.0,12.0,2.0,2.0,29.0,17.0,5,0,1,0,2010-01-11 00:00:00,220,300.0,True,2,6,Gray Maynard
2263,1809.0,7,195.0,119.0,15.0,12.0,2.0,1.0,117.0,47.0,0.0,13.0,105.0,37.0,11.0,9.0,1.0,1.0,81.0,26.0,7.0,4.0,29.0,17.0,6,0,1,0,2010-08-28 00:00:00,220,300.0,True,1,7,Gray Maynard
2671,2109.0,8,229.0,142.0,17.0,14.0,2.0,1.0,136.0,56.0,0.0,13.0,122.0,44.0,13.0,11.0,1.0,1.0,89.0,27.0,7.0,4.0,40.0,25.0,7,0,1,0,2011-10-08 00:00:00,220,234.0,False,1,8,Gray Maynard
2925,2343.0,8,258.0,147.0,19.0,14.0,2.0,1.0,165.0,61.0,0.0,13.0,150.0,48.0,14.0,12.0,1.0,1.0,117.0,31.0,8.0,5.0,40.0,25.0,7,0,2,0,2012-06-22 00:00:00,220,300.0,True,2,9,Gray Maynard
3254,2643.0,9,301.0,164.0,23.0,15.0,2.0,1.0,208.0,78.0,0.0,13.0,184.0,59.0,17.0,13.0,7.0,6.0,151.0,40.0,10.0,7.0,47.0,31.0,8,0,2,0,2013-05-25 00:00:00,220,127.0,False,1,10,Gray Maynard
3451,2770.0,9,329.0,177.0,23.0,15.0,2.0,1.0,236.0,91.0,0.0,13.0,211.0,72.0,18.0,13.0,7.0,6.0,177.0,52.0,12.0,8.0,47.0,31.0,8,0,3,0,2013-11-30 00:00:00,220,158.0,False,2,11,Gray Maynard
3783,2928.0,9,345.0,183.0,25.0,16.0,2.0,1.0,251.0,96.0,0.0,13.0,224.0,75.0,19.0,14.0,8.0,7.0,189.0,55.0,13.0,9.0,49.0,32.0,8,0,4,0,2014-08-16 00:00:00,220,95.0,False,1,12,Gray Maynard
4090,3023.0,9,354.0,185.0,26.0,16.0,2.0,1.0,260.0,98.0,0.0,13.0,232.0,76.0,20.0,15.0,8.0,7.0,198.0,57.0,13.0,9.0,49.0,32.0,8,0,5,0,2015-04-04 00:00:00,220,300.0,False,1,13,Gray Maynard
4664,3323.0,9,367.0,194.0,32.0,17.0,2.0,1.0,270.0,104.0,0.0,13.0,241.0,81.0,20.0,15.0,9.0,8.0,205.0,62.0,16.0,10.0,49.0,32.0,9,0,5,0,2016-07-08 00:00:00,220,300.0,True,1,14,Gray Maynard
4882,3623.0,10,387.0,212.0,36.0,18.0,2.0,1.0,283.0,115.0,0.0,14.0,249.0,87.0,22.0,17.0,12.0,11.0,209.0,64.0,20.0,14.0,54.0,37.0,10,0,5,0,2016-12-03 00:00:00,220,300.0,False,1,15,Gray Maynard
5140,3923.0,10,408.0,221.0,36.0,18.0,2.0,1.0,296.0,119.0,0.0,14.0,254.0,87.0,26.0,20.0,16.0,12.0,217.0,66.0,20.0,14.0,59.0,39.0,11,0,5,0,2017-07-07 00:00:00,220,300.0,True,2,16,Gray Maynard
5727,4223.0,11,421.0,231.0,37.0,19.0,4.0,1.0,302.0,123.0,0.0,16.0,255.0,87.0,31.0,24.0,16.0,12.0,217.0,66.0,20.0,14.0,65.0,43.0,12,0,5,0,2018-10-06 00:00:00,220,79.0,False,2,17,Gray Maynard
4755,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2016-09-03 00:00:00,221,166.0,False,1,0,Veronica Macedo
5533,166.0,0,11.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,9.0,1.0,2.0,2.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0,0,1,0,2018-05-19 00:00:00,221,300.0,False,2,1,Veronica Macedo
5908,466.0,0,60.0,19.0,0.0,0.0,0.0,0.0,45.0,12.0,0.0,0.0,36.0,6.0,6.0,3.0,3.0,3.0,38.0,11.0,0.0,0.0,7.0,1.0,1,0,1,0,2019-02-23 00:00:00,221,207.0,False,1,2,Veronica Macedo
6168,673.0,0,74.0,27.0,0.0,0.0,0.0,0.0,53.0,16.0,0.0,0.0,42.0,9.0,8.0,4.0,3.0,3.0,44.0,13.0,2.0,2.0,7.0,1.0,1,0,1,1,2019-08-10 00:00:00,221,69.0,True,2,3,Veronica Macedo
6444,742.0,1,75.0,28.0,0.0,0.0,1.0,1.0,54.0,17.0,0.0,0.0,42.0,9.0,9.0,5.0,3.0,3.0,45.0,14.0,2.0,2.0,7.0,1.0,1,0,1,2,2020-03-14 00:00:00,221,300.0,False,1,4,Veronica Macedo
3187,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2013-03-16 00:00:00,222,282.0,True,1,0,Jordan Mein
3219,282.0,1,53.0,29.0,0.0,0.0,0.0,0.0,53.0,29.0,0.0,0.0,49.0,25.0,4.0,4.0,0.0,0.0,35.0,16.0,18.0,13.0,0.0,0.0,0,0,1,0,2013-04-20 00:00:00,222,60.0,False,1,1,Jordan Mein
3625,342.0,1,54.0,29.0,0.0,0.0,0.0,0.0,54.0,29.0,0.0,0.0,50.0,25.0,4.0,4.0,0.0,0.0,36.0,16.0,18.0,13.0,0.0,0.0,0,0,2,0,2014-04-19 00:00:00,222,300.0,True,1,2,Jordan Mein
3792,642.0,2,87.0,43.0,2.0,2.0,0.0,0.0,86.0,42.0,0.0,1.0,77.0,33.0,6.0,6.0,3.0,3.0,68.0,29.0,18.0,13.0,0.0,0.0,1,0,2,0,2014-08-23 00:00:00,222,72.0,True,1,3,Jordan Mein
4022,714.0,3,102.0,53.0,2.0,2.0,0.0,0.0,101.0,52.0,0.0,1.0,91.0,42.0,6.0,6.0,4.0,4.0,76.0,34.0,18.0,13.0,7.0,5.0,1,0,3,0,2015-01-31 00:00:00,222,39.0,False,2,4,Jordan Mein
4903,753.0,3,103.0,53.0,2.0,2.0,0.0,0.0,102.0,52.0,0.0,1.0,92.0,42.0,6.0,6.0,4.0,4.0,77.0,34.0,18.0,13.0,7.0,5.0,1,0,4,0,2016-12-10 00:00:00,222,300.0,False,1,5,Jordan Mein
5150,1053.0,3,118.0,59.0,3.0,2.0,0.0,0.0,117.0,58.0,0.0,1.0,105.0,48.0,8.0,6.0,4.0,4.0,90.0,39.0,20.0,14.0,7.0,5.0,2,0,4,0,2017-07-08 00:00:00,222,300.0,False,1,6,Jordan Mein
5370,1353.0,3,124.0,63.0,6.0,3.0,1.0,1.0,120.0,59.0,0.0,1.0,107.0,48.0,9.0,7.0,4.0,4.0,92.0,39.0,21.0,15.0,7.0,5.0,3,0,4,0,2017-12-17 04:00:00,222,300.0,True,1,7,Jordan Mein
5645,1653.0,4,195.0,106.0,7.0,4.0,2.0,1.0,152.0,71.0,0.0,4.0,137.0,58.0,9.0,7.0,6.0,6.0,103.0,42.0,21.0,15.0,28.0,14.0,4,0,4,0,2018-07-29 03:00:00,222,300.0,True,1,8,Jordan Mein
4893,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2016-12-09 00:00:00,223,252.0,True,1,0,Gerald Meerschaert
4987,252.0,1,39.0,18.0,2.0,0.0,1.0,0.0,34.0,14.0,0.0,1.0,33.0,13.0,1.0,1.0,0.0,0.0,24.0,8.0,7.0,3.0,3.0,3.0,0,0,0,1,2017-02-19 00:00:00,223,94.0,True,1,1,Gerald Meerschaert
5148,346.0,2,48.0,23.0,2.0,0.0,2.0,0.0,40.0,17.0,0.0,1.0,38.0,15.0,1.0,1.0,1.0,1.0,30.0,11.0,7.0,3.0,3.0,3.0,0,0,0,2,2017-07-08 00:00:00,223,124.0,False,1,2,Gerald Meerschaert
5326,470.0,2,49.0,23.0,5.0,1.0,2.0,0.0,41.0,17.0,0.0,1.0,39.0,15.0,1.0,1.0,1.0,1.0,30.0,11.0,8.0,3.0,3.0,3.0,0,0,1,2,2017-12-01 00:00:00,223,138.0,True,1,3,Gerald Meerschaert
5602,608.0,3,93.0,39.0,5.0,1.0,2.0,0.0,84.0,32.0,0.0,1.0,75.0,25.0,8.0,6.0,1.0,1.0,71.0,24.0,9.0,4.0,4.0,4.0,0,0,2,2,2018-07-06 00:00:00,223,295.0,True,1,4,Gerald Meerschaert
5832,903.0,4,232.0,127.0,9.0,4.0,4.0,0.0,174.0,79.0,0.0,4.0,161.0,68.0,11.0,9.0,2.0,2.0,103.0,32.0,37.0,24.0,34.0,23.0,0,0,2,3,2018-12-16 04:00:00,223,265.0,False,1,5,Gerald Meerschaert
5969,1168.0,4,234.0,128.0,11.0,4.0,4.0,1.0,176.0,80.0,0.0,4.0,162.0,68.0,12.0,10.0,2.0,2.0,104.0,32.0,38.0,25.0,34.0,23.0,0,0,2,4,2019-03-31 03:00:00,223,300.0,False,1,6,Gerald Meerschaert
6147,1468.0,4,266.0,151.0,13.0,5.0,6.0,2.0,183.0,84.0,0.0,5.0,165.0,69.0,16.0,13.0,2.0,2.0,104.0,32.0,45.0,29.0,34.0,23.0,1,0,2,4,2019-08-04 00:00:00,223,109.0,True,2,7,Gerald Meerschaert
6253,1577.0,5,269.0,153.0,15.0,6.0,7.0,2.0,186.0,86.0,0.0,6.0,167.0,70.0,17.0,14.0,2.0,2.0,107.0,34.0,45.0,29.0,34.0,23.0,1,0,2,5,2019-10-12 00:00:00,223,300.0,False,2,8,Gerald Meerschaert
6438,1877.0,5,346.0,184.0,15.0,6.0,7.0,2.0,263.0,117.0,0.0,6.0,239.0,96.0,21.0,18.0,3.0,3.0,183.0,64.0,46.0,30.0,34.0,23.0,2,0,2,5,2020-03-07 00:00:00,223,133.0,True,1,9,Gerald Meerschaert
6496,2010.0,6,428.0,234.0,15.0,6.0,7.0,2.0,345.0,167.0,0.0,6.0,307.0,133.0,35.0,31.0,3.0,3.0,265.0,114.0,46.0,30.0,34.0,23.0,2,0,2,6,2020-06-06 00:00:00,223,74.0,False,1,10,Gerald Meerschaert
6655,2084.0,6,438.0,237.0,15.0,6.0,7.0,2.0,355.0,170.0,0.0,6.0,315.0,134.0,37.0,33.0,3.0,3.0,275.0,117.0,46.0,30.0,34.0,23.0,2,0,3,6,2020-09-19 00:00:00,223,17.0,False,1,11,Gerald Meerschaert
986,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2006-08-27 00:00:00,224,300.0,True,1,0,Gilbert Melendez
1302,300.0,1,66.0,38.0,3.0,2.0,0.0,0.0,39.0,16.0,0.0,4.0,35.0,13.0,4.0,3.0,0.0,0.0,25.0,10.0,13.0,6.0,1.0,0.0,1,0,0,0,2007-09-29 00:00:00,224,300.0,True,1,1,Gilbert Melendez
1358,600.0,2,175.0,79.0,4.0,3.0,0.0,0.0,124.0,40.0,0.0,4.0,118.0,35.0,5.0,4.0,1.0,1.0,106.0,30.0,15.0,8.0,3.0,2.0,2,0,0,0,2007-12-31 00:00:00,224,300.0,False,1,2,Gilbert Melendez
1428,900.0,2,263.0,143.0,6.0,4.0,0.0,0.0,141.0,50.0,0.0,4.0,134.0,44.0,6.0,5.0,1.0,1.0,106.0,30.0,18.0,11.0,17.0,9.0,3,0,0,0,2008-03-29 00:00:00,224,138.0,True,1,3,Gilbert Melendez
1804,1038.0,3,304.0,173.0,7.0,5.0,0.0,0.0,162.0,64.0,0.0,5.0,155.0,58.0,6.0,5.0,1.0,1.0,115.0,35.0,19.0,11.0,28.0,18.0,3,0,1,0,2009-04-11 00:00:00,224,122.0,True,1,4,Gilbert Melendez
1901,1160.0,4,321.0,178.0,9.0,6.0,0.0,0.0,179.0,69.0,0.0,5.0,172.0,63.0,6.0,5.0,1.0,1.0,129.0,37.0,19.0,11.0,31.0,21.0,3,0,2,0,2009-08-15 00:00:00,224,236.0,True,1,5,Gilbert Melendez
2143,1396.0,5,402.0,225.0,10.0,6.0,2.0,0.0,240.0,98.0,0.0,6.0,228.0,89.0,9.0,7.0,3.0,2.0,159.0,43.0,21.0,13.0,60.0,42.0,3,0,3,0,2010-04-17 00:00:00,224,300.0,True,1,6,Gilbert Melendez
3229,1696.0,6,459.0,247.0,10.0,6.0,2.0,0.0,285.0,108.0,0.0,6.0,272.0,99.0,10.0,7.0,3.0,2.0,189.0,47.0,21.0,13.0,75.0,48.0,4,0,3,0,2013-04-20 00:00:00,224,300.0,False,1,7,Gilbert Melendez
3403,1996.0,6,512.0,255.0,10.0,6.0,2.0,0.0,338.0,116.0,0.0,6.0,320.0,105.0,14.0,9.0,4.0,2.0,242.0,55.0,21.0,13.0,75.0,48.0,5,0,3,0,2013-10-19 00:00:00,224,300.0,True,1,8,Gilbert Melendez
3941,2296.0,7,605.0,296.0,10.0,6.0,2.0,0.0,430.0,156.0,0.0,6.0,409.0,143.0,17.0,11.0,4.0,2.0,330.0,93.0,24.0,14.0,76.0,49.0,6,0,3,0,2014-12-06 00:00:00,224,113.0,False,1,9,Gilbert Melendez
4188,2409.0,7,643.0,306.0,12.0,6.0,2.0,0.0,465.0,164.0,0.0,6.0,436.0,147.0,25.0,15.0,4.0,2.0,356.0,97.0,33.0,18.0,76.0,49.0,6,0,3,1,2015-06-13 00:00:00,224,300.0,False,2,10,Gilbert Melendez
4694,2709.0,7,726.0,358.0,12.0,6.0,2.0,0.0,510.0,180.0,0.0,6.0,480.0,162.0,26.0,16.0,4.0,2.0,397.0,113.0,37.0,18.0,76.0,49.0,7,0,3,1,2016-07-24 00:00:00,224,300.0,False,2,11,Gilbert Melendez
