iter	Passed	Remaining
545	7568	34016
546	7579	33990
547	7591	33967
548	7601	33934
549	7611	33904
550	7623	33882
551	7634	33859
552	7646	33836
553	7658	33815
554	7672	33801
555	7685	33783
556	7697	33760
557	7709	33740
558	7724	33729
559	7735	33702
560	7746	33677
561	7758	33657
562	7769	33630
563	7781	33607
564	7790	33576
565	7803	33557
566	7814	33533
567	7826	33512
568	7840	33497
569	7851	33472
570	7862	33445
571	7872	33414
572	7884	33393
573	7895	33369
574	7905	33340
575	7918	33321
576	7929	33299
577	7940	33273
578	7951	33247
579	7962	33224
580	7974	33203
581	7991	33201
582	8004	33186
583	8037	33252
584	8057	33261
585	8076	33271
586	8087	33247
587	8096	33210
588	8107	33189
589	8119	33166
590	8130	33142
591	8142	33118
592	8153	33093
593	8162	33063
594	8172	33035
595	8182	33004
596	8194	32983
597	8205	32960
598	8217	32937
599	8228	32915
600	8238	32886
601	8251	32867
602	8263	32846
603	8274	32825
604	8286	32802
605	8298	32783
606	8311	32765
607	8321	32739
608	8332	32712
609	8341	32680
610	8351	32655
611	8363	32633
612	8375	32614
613	8388	32598
614	8399	32574
615	8410	32551
616	8423	32532
617	8433	32507
618	8446	32489
619	8468	32508
620	8489	32524
621	8533	32623
622	8550	32624
623	8563	32605
624	8574	32583
625	8583	32553
626	8596	32533
627	8607	32510
628	8621	32499
629	8633	32477
630	8644	32455
631	8655	32430
632	8667	32410
633	8679	32390
634	8690	32367
635	8702	32346
636	8713	32322
637	8725	32303
638	8737	32282
639	8748	32261
640	8760	32242
641	8772	32221
642	8785	32205
643	8796	32180
644	8808	32160
645	8820	32140
646	8833	32124
647	8845	32107
648	8859	32092
649	8870	32069
650	8883	32054
651	8892	32024
652	8905	32008
653	8916	31985
654	8929	31968
655	8939	31943
656	8949	31916
657	8960	31892
658	8973	31877
659	8990	31875
660	9002	31856
661	9015	31838
662	9084	32022
663	9103	32026
664	9116	32009
665	9126	31984
666	9138	31963
667	9150	31944
668	9162	31926
669	9173	31902
670	9186	31884
671	9198	31864
672	9209	31843
673	9221	31824
674	9233	31802
675	9243	31778
676	9255	31758
677	9267	31737
678	9278	31715
679	9291	31698
680	9300	31671
681	9313	31654
682	9322	31625
683	9333	31603
684	9345	31583
685	9356	31562
686	9369	31545
687	9381	31525
688	9394	31510
689	9406	31492
690	9417	31468
691	9430	31452
692	9442	31433
693	9453	31413
694	9466	31395
695	9477	31372
696	9489	31355
697	9511	31367
698	9530	31371
699	9548	31372
700	9571	31390
701	9590	31395
702	9601	31373
703	9612	31350
704	9623	31326
705	9634	31304
706	9646	31287
707	9659	31271
708	9669	31244
709	9680	31222
710	9692	31203
711	9704	31186
712	9716	31165
713	9728	31148
714	9740	31129
715	9752	31108
716	9764	31090
717	9776	31072
718	9788	31052
719	9801	31039
720	9812	31017
721	9825	30999
722	9840	30990
723	9853	30974
724	9865	30956
725	9875	30933
726	9888	30917
727	9901	30901
728	9921	30908
729	9940	30911
730	9959	30912
731	9978	30918
732	9999	30927
733	10015	30920
734	10031	30911
735	10043	30893
736	10058	30883
737	10075	30880
738	10117	30953
739	10135	30954
740	10153	30954
741	10172	30955
742	10186	30944
743	10203	30940
744	10217	30925
745	10229	30907
746	10237	30876
747	10248	30855
748	10260	30835
749	10272	30817
750	10281	30791
751	10293	30770
752	10302	30742
753	10310	30713
754	10321	30692
755	10332	30669
756	10343	30649
757	10355	30628
758	10366	30607
759	10378	30590
760	10391	30572
761	10402	30553
762	10410	30520
763	10420	30498
764	10431	30476
765	10442	30456
766	10452	30431
767	10464	30412
768	10476	30394
769	10487	30373
770	10498	30352
771	10510	30333
772	10522	30314
773	10539	30310
774	10559	30317
775	10579	30321
776	10593	30309
777	10606	30292
778	10618	30273
779	10630	30254
780	10642	30237
781	10653	30216
782	10664	30196
783	10675	30175
784	10686	30152
785	10696	30129
786	10708	30110
787	10717	30086
788	10728	30064
789	10738	30039
790	10749	30019
791	10760	29999
792	10771	29977
793	10783	29960
794	10795	29942
795	10807	29923
796	10818	29903
797	10830	29886
798	10841	29863
799	10851	29841
800	10860	29814
801	10869	29790
802	10879	29766
803	10890	29744
804	10902	29726
805	10911	29702
806	10922	29682
807	10934	29662
808	10943	29639
809	10952	29611
810	10962	29590
811	10973	29569
812	10985	29552
813	10997	29532
814	11008	29513
815	11020	29495
816	11030	29473
817	11040	29451
818	11050	29428
819	11061	29408
820	11073	29390
821	11085	29372
822	11095	29349
823	11131	29397
824	11147	29388
825	11158	29368
826	11169	29349
827	11181	29330
828	11193	29314
829	11204	29294
830	11215	29272
831	11224	29249
832	11237	29233
833	11248	29213
834	11259	29193
835	11270	29174
836	11282	29155
837	11293	29135
838	11304	29116
839	11314	29094
840	11326	29076
841	11340	29064
842	11351	29045
843	11362	29025
844	11373	29006
845	11382	28981
846	11393	28961
847	11405	28943
848	11416	28923
849	11426	28903
850	11438	28884
851	11448	28863
852	11457	28839
853	11469	28820
854	11481	28803
855	11493	28786
856	11502	28764
857	11513	28744
858	11526	28728
859	11537	28710
860	11548	28689
861	11571	28700
862	11589	28699
863	11605	28692
864	11618	28678
865	11631	28661
866	11644	28646
867	11655	28627
868	11665	28605
869	11676	28586
870	11687	28567
871	11698	28549
872	11711	28533
873	11722	28514
874	11734	28498
875	11746	28482
876	11758	28463
877	11769	28444
878	11780	28425
879	11792	28408
880	11802	28388
881	11813	28369
882	11823	28346
883	11835	28329
884	11847	28314
885	11858	28295
886	11875	28289
887	11886	28270
888	11897	28252
889	11909	28234
890	11920	28217
891	11931	28196
892	11941	28174
893	11952	28156
894	11962	28136
895	11974	28119
896	11986	28102
897	12007	28106
898	12026	28106
899	12041	28097
900	12056	28087
901	12082	28103
902	12097	28093
903	12116	28092
904	12125	28068
905	12179	28149
906	12202	28159
907	12218	28151
