iter	Passed	Remaining
616	13163	50842
617	13178	50793
618	13191	50739
619	13202	50682
620	13215	50629
621	13228	50574
622	13242	50524
623	13254	50470
624	13268	50418
625	13280	50362
626	13296	50324
627	13309	50270
628	13328	50242
629	13340	50185
630	13353	50134
631	13370	50095
632	13388	50062
633	13401	50012
634	13412	49954
635	13428	49913
636	13450	49895
637	13471	49873
638	13495	49863
639	13511	49822
640	13534	49808
641	13583	49888
642	13626	49950
643	13667	50001
644	13701	50025
645	13731	50038
646	13750	50008
647	13767	49971
648	13778	49912
649	13799	49889
650	13816	49855
651	13832	49815
652	13845	49762
653	13859	49716
654	13873	49667
655	13884	49612
656	13897	49562
657	13910	49510
658	13923	49462
659	13936	49412
660	13952	49370
661	13967	49330
662	13978	49274
663	13989	49217
664	14002	49166
665	14018	49128
666	14036	49096
667	14084	49167
668	14101	49134
669	14122	49112
670	14138	49073
671	14149	49017
672	14165	48978
673	14177	48926
674	14190	48879
675	14204	48833
676	14217	48784
677	14231	48741
678	14248	48704
679	14269	48685
680	14288	48657
681	14300	48606
682	14312	48553
683	14325	48504
684	14339	48459
685	14353	48417
686	14368	48377
687	14381	48328
688	14397	48289
689	14409	48240
690	14418	48180
691	14434	48141
692	14450	48104
693	14470	48080
694	14498	48085
695	14531	48102
696	14555	48093
697	14574	48067
698	14592	48037
699	14607	47997
700	14621	47952
701	14636	47913
702	14655	47886
703	14672	47852
704	14691	47826
705	14709	47794
706	14726	47762
707	14742	47724
708	14757	47687
709	14773	47650
710	14788	47611
711	14809	47588
712	14824	47550
713	14836	47500
714	14852	47464
715	14864	47416
716	14877	47370
717	14889	47322
718	14901	47275
719	14924	47261
720	14936	47212
721	14950	47169
722	14963	47125
723	14974	47074
724	14995	47054
725	15011	47018
726	15026	46981
727	15047	46962
728	15060	46918
729	15098	46950
730	15127	46956
731	15146	46929
732	15166	46905
733	15184	46876
734	15204	46854
735	15228	46843
736	15249	46823
737	15267	46795
738	15289	46779
739	15308	46752
740	15328	46730
741	15348	46708
742	15369	46688
743	15389	46666
744	15402	46621
745	15418	46585
746	15431	46542
747	15443	46494
748	15459	46460
749	15471	46414
750	15484	46372
751	15503	46346
752	15522	46318
753	15540	46290
754	15561	46272
755	15583	46255
756	15596	46211
757	15610	46171
758	15625	46135
759	15635	46083
760	15646	46034
761	15674	46034
762	15696	46018
763	15709	45977
764	15726	45945
765	15740	45906
766	15759	45882
767	15778	45856
768	15801	45841
769	15826	45834
770	15846	45813
771	15866	45791
772	15885	45767
773	15901	45731
774	15916	45694
775	15940	45685
776	15961	45665
777	15979	45639
778	16005	45632
779	16028	45620
780	16048	45597
781	16063	45560
782	16079	45528
783	16095	45493
784	16146	45559
785	16164	45531
786	16184	45510
787	16202	45480
788	16218	45449
789	16242	45437
790	16263	45418
791	16283	45395
792	16303	45375
793	16322	45350
794	16340	45322
795	16361	45303
796	16383	45285
797	16405	45270
798	16422	45239
799	16446	45228
800	16468	45210
801	16484	45178
802	16499	45141
803	16513	45103
804	16535	45086
805	16557	45071
806	16575	45044
807	16598	45030
808	16624	45023
809	16644	45001
810	16661	44970
811	16675	44932
812	16689	44894
813	16701	44853
814	16717	44818
815	16732	44782
816	16750	44756
817	16769	44732
818	16787	44704
819	16809	44688
820	16828	44663
821	16848	44642
822	16865	44612
823	16879	44573
824	16895	44543
825	16906	44496
826	16925	44473
827	16944	44449
828	16961	44419
829	16977	44386
830	16988	44342
831	17001	44302
832	17038	44323
833	17072	44339
834	17098	44332
835	17123	44324
836	17171	44374
837	17195	44363
838	17213	44336
839	17229	44303
840	17251	44287
841	17271	44265
842	17289	44238
843	17313	44226
844	17328	44192
845	17349	44172
846	17364	44139
847	17388	44127
848	17401	44086
849	17420	44062
850	17443	44048
851	17465	44031
852	17482	44004
853	17501	43980
854	17517	43946
855	17540	43932
856	17562	43916
857	17585	43903
858	17613	43900
859	17637	43889
860	17653	43857
861	17667	43821
862	17685	43792
863	17703	43767
